qid,category,subcategory,level,answer,pred,response
423,Syntax,Embedded Clauses,2,A,A,"<보기>에 따르면 안긴 문장의 서술어 자릿수는 안은 문장의 서술어와 무관하게 따져야 한다. 각 보기에서 안긴문장의 서술어가 한 자리만 요구하는 경우를 찾아야 한다. A의 “출간된 회고록”은 “회고록이 출간되다”가 안긴 절로, ‘출간되다’는 주어 한 자리만 필요로 한다. 다른 보기들은 ‘좋아하다’, ‘도려내다’, ‘고려하다’ 등 목적어를 필요로 하는 두 자리 서술어가 안긴 절에 쓰였다. 따라서 정답은 A이다.

### ANSWER
A"
136,Phonetics/Phonology,Phonological Alternation,3,B,J,"### ANSWER
J"
137,Phonetics/Phonology,Phonological Alternation,2,B,B,"### ANSWER
B"
138,Semantics,Word Relationships,1,H,H,"""누락해서""는 보고서에 포함되어야 할 항목을 빠뜨렸다는 의미입니다. 따라서 문맥상 가장 유사한 표현은 '빼먹어서'입니다. 다른 보기들은 승인, 망라, 축약, 납입, 수정, 포함, 가감, 포괄 등으로 의미가 다릅니다.

### ANSWER
H"
139,Semantics,Word Relationships,2,J,J,"""부착하다""와 ""탈착하다""는 서로 반대되는 의미를 지닌 반의어 관계입니다. 지문의 ""호의적이고""는 우호적이고 친절한 태도를 뜻하므로, 이와 반대되는 의미를 가진 단어를 찾아야 합니다. 보기 중 ""적대적이고""는 호의적과 정반대되는 의미로, 동일한 반의 관계를 이룹니다. 따라서 정답은 J입니다.

### ANSWER
J"
140,Semantics,Word Relationships,1,G,G,"""기리는""은 ‘희생 정신을 기념하고 칭송하다’라는 의미로 쓰였습니다. 문맥에서 목탑을 세운 목적이 희생 정신을 기념하기 위한 것이므로, 가장 유사한 단어는 ‘기념하는’입니다. 다른 보기들은 의미가 맞지 않습니다.

### ANSWER
G"
141,Semantics,Word Relationships,2,F,F,"""얼음""은 구체적인 대상이고, ""차가움""은 그것이 지니는 속성 또는 감각입니다. 같은 방식으로 ""불""은 구체적인 대상이며, ""불""의 본질적 속성은 ""뜨거움""입니다. 따라서 ""불""과 가장 적합한 의미 관계를 맺는 것은 ""뜨거움""입니다.

### ANSWER
F"
142,Semantics,Word Relationships,2,G,G,"'노란색'과 '개나리'는 개나리가 노란색을 대표하는 사물이라는 의미 관계에 있습니다. 따라서 지문의 '빨간색'과 가장 적합하게 짝지을 수 있는 것은 빨간색을 연상시키는 대표적인 사물이어야 합니다. 보기 중 '홍시'는 붉게 익은 감으로, 빨간색과 자연스럽게 연결됩니다. 다른 선택지들은 색상 연상이 약하거나 다른 색과 연결됩니다.

### ANSWER
G"
143,Semantics,Word Relationships,2,I,I,"콜라와 사이다는 모두 '탄산음료'라는 상위 범주에 속하는 하위어들로, 같은 의미 범주 안에서 대등한 관계를 가집니다. 지문의 '커피'도 음료라는 범주에 속하므로, 이와 가장 잘 어울리는 것은 역시 음료들입니다. 보기 중 '설탕'은 음료가 아니라 감미료이므로 '커피'와 의미 범주가 다릅니다. 따라서 '커피'와 가장 부합하지 않는 것은 '설탕'입니다.

### ANSWER
I"
64,Syntax,Argument Structure & Valency,3,D,D,"'퍼붓다'는 주어(비가)만 필수적으로 요구하는 한 자리 서술어이며, '전국에'는 선택적 부사어로 볼 수 있습니다. 다른 문장들은 목적어나 부사어(조사구)를 필수적으로 요구하여 두 자리 이상의 서술어입니다. 따라서 자릿수가 한 자리인 것은 D입니다.

### ANSWER
D"
65,Pragmatics,Implicature,2,J,J,"""기사님, 더 빨리 가주실 수 없나요?""라는 요청에 대해 A~I는 모두 교통 상황, 안전, 규정, 시간 등을 이유로 더 빨리 갈 수 없음을 거절하는 표현입니다. 반면 J의 ""그럼 손잡이나 꽉 잡으쇼""는 속도를 높이겠다는 암시가 담긴 승낙의 표현입니다. 따라서 승낙/거절 여부가 혼자 다른 것은 J입니다.

### ANSWER
J"
66,Syntax,Argument Structure & Valency,3,G,G,"'발탁되다'는 '~로 발탁되다'처럼 신분이나 지위를 나타내는 부사어가 필수적으로 요구되는 서술어입니다. 따라서 '수상자로'가 없으면 문장이 성립하기 어렵습니다. 다른 보기들의 부사어는 시간, 장소, 원인, 비교 등 문장에서 없어도 성립하는 수의적 부사어입니다.

### ANSWER
G"
67,Syntax,Argument Structure & Valency,2,B,B,"'심장병에'는 '걸리다'가 필수적으로 요구하는 부사어로, 이를 생략하면 '걸린 환자'만으로는 의미가 완성되지 않는다. 다른 보기들은 장소, 시간, 방향, 동반자 등을 나타내는 부사어로 생략해도 문장이 성립한다. 따라서 꺽쇠 안의 단어가 필수적 부사어인 것은 B이다.

### ANSWER
B"
68,Syntax,Argument Structure & Valency,3,D,D,"'다다르다'는 도달의 대상이나 지점을 반드시 요구하는 동사로, '막바지에'가 없으면 문장이 성립하지 않는다. 다른 보기들은 시간이나 장소를 나타내는 부사어로, 생략해도 문장의 기본 구조가 유지된다. 따라서 꺾쇠 안의 단어가 필수적 부사어인 것은 D이다.

### ANSWER
D"
69,Syntax,Argument Structure & Valency,2,H,H,"'통하다'가 '~으로 여겨지다/인정되다'의 의미로 쓰일 때는 '모범생으로'와 같은 부사어가 없으면 문장이 성립하지 않습니다. 나머지 보기들은 장소나 시간을 나타내는 부사어로, 생략해도 문장의 기본 의미가 유지됩니다. 따라서 필수적 부사어는 H입니다.

### ANSWER
H"
70,Syntax,Argument Structure & Valency,2,H,H,"H의 ‘너만’은 ‘오다’의 주어로, 주격 조사 ‘이/가’ 대신 보조사 ‘만’이 쓰인 형태입니다. 나머지 선택지들은 ‘을/를’이나 그에 준하는 보조사가 붙어 동사의 목적어 역할을 합니다. 따라서 목적어가 아닌 것은 H입니다.

### ANSWER
H"
71,Syntax,Argument Structure & Valency,2,D,D,"'사람도'는 '세상에 있기는 할까?'에서 존재의 주체를 나타내는 주어로 쓰였습니다. '도'는 보조사이지만 문장 성분을 바꾸지 않으며, '사람이 세상에 있다'의 주어 역할을 합니다. 반면 다른 선택지들은 모두 동작의 대상, 즉 목적어입니다. 따라서 꺽쇠 안의 단어가 목적어가 아닌 것은 D입니다.

### ANSWER
D"
304,Morphology,Word Formation,3,C,E,"### ANSWER
E"
305,Morphology,Word Formation,3,H,H,"### ANSWER
H"
306,Phonetics/Phonology,Suprasegmental Features,1,C,C,"### ANSWER
C"
307,Morphology,Word Formation,3,B,D,"### ANSWER
D"
308,Morphology,Word Formation,1,E,D,"### ANSWER
D"
309,Morphology,Word Formation,3,E,J,"### ANSWER
J"
310,Morphology,Word Formation,1,F,F,"### ANSWER
F"
311,Syntax,Ellipsis,3,G,G,"### ANSWER
G"
216,Pragmatics,Deixis & Reference,3,D,B,"### ANSWER
B"
217,Syntax,Scrambling,2,B,B,"""그다지""는 주로 부정 표현과 함께 쓰여 '별로'의 뜻을 나타내는 부사입니다. 주어진 문장에는 부정문이 없고 긍정적인 서술 구조이므로 ""그다지""가 자연스럽게 들어갈 위치가 없습니다. 따라서 보기 중 정답이 없습니다.

### ANSWER
B"
218,Pragmatics,Deixis & Reference,3,G,G,"'곧'은 화자가 5년 전 크랭크 업 소식을 듣고 곧 개봉될 것이라고 생각했던 과거의 시점을 가리킨다. 반면 '5분 뒤'는 현재 대화 시점 기준으로 곧 다가올 미래를 가리킨다. 따라서 '곧'이 '5분 뒤'보다 앞선 시점을 가리킨다는 G가 옳다. 다른 보기들은 시점이나 대상을 잘못 짚고 있다.

### ANSWER
G"
219,Pragmatics,Deixis & Reference,3,D,D,"### ANSWER
D"
220,Semantics,Inter-sentence Relations,3,D,D,"""그래서"" 뒤에는 감기에 걸린 후 회복된 원인이 오는 것이 자연스럽다. ""밤을 샜더니""는 오히려 몸을 더 혹사시키는 행동이므로 나아졌다는 결과와 논리적으로 맞지 않는다. 따라서 이 표현은 빈칸에 들어가기에 부적절하다는 설명이 옳다. 다른 보기들은 회복의 원인으로 적절하거나, 적절성을 잘못 판단한 경우이다.

### ANSWER
D"
221,Semantics,Inter-sentence Relations,3,F,F,"### ANSWER
F"
222,Semantics,Inter-sentence Relations,2,E,E,"지문은 운동을 전혀 하지 않던 사람이 처음으로 근력운동 개인 수업을 받으며 부담을 걱정했다는 내용이다. 따라서 빈칸에는 걱정과 대비되는 긍정적 결과가 들어가는 것이 자연스럽다. ""다음 날에도 걸어다닐 수 있었다""는 첫 운동 후 근육통이나 피로가 심하지 않았음을 암시하며, 부담이 클 것이라는 예상과 잘 대비된다. 다른 선지들은 개인 수업과 모순되거나, ""역시""처럼 예상과 달리라는 표현과 맞지 않거나, 지문에 없는 내용을 포함한다.

### ANSWER
E"
223,Syntax,Embedded Clauses,3,I,C,"### ANSWER
C"
424,Syntax,Embedded Clauses,3,G,B,"### ANSWER
B"
425,Semantics,Rhetorical Expressions,1,E,E,"선생님은 학생의 마음을 보살피고 꿈을 찾도록 도와주는 분이므로, 진로상담을 받을 때 편안하고 따뜻한 느낌을 주는 인물로 볼 수 있습니다. 그런데 E는 진로상담을 받으면 바늘방석에 앉은 듯이 불편할 것이라고 했으므로 지문의 선생님 이미지와 맞지 않습니다. 나머지 보기들은 선생님의 헌신적이고 학생을 배려하는 성품을 긍정적으로 표현한 것입니다.

### ANSWER
E"
426,Semantics,Ambiguity,1,I,I,"""방학 숙제는 두 도시의 거리를 조사하는 것이다.""에서 ""거리""는 '두 도시 사이의 거리'와 '두 도시의 길/거리'로 해석될 수 있어 중의적이다. 따라서 이 문장이 중의적이지 않다고 한 I는 적절하지 않다. 나머지 보기들은 어휘적 중의성의 예와 의미 해석을 올바르게 설명하고 있다.

### ANSWER
I"
427,Semantics,Ambiguity,2,A,A,"""전원이 문제였다""는 '전체 인원'과 '전류 공급'이라는 두 가지 의미로 해석될 수 있는 중의적 표현이다. 따라서 ""한 가지 뜻으로 해석된다""라고 한 A는 사실과 다르다. 나머지 보기들은 각 표현의 중의성이나 가능한 해석을 적절히 설명하고 있다.

### ANSWER
A"
428,Semantics,Ambiguity,2,B,B,"""금을 그대로 두어라""에서 '금'은 금속인 '금'과 자국이나 금이 간 흔적을 뜻하는 '금'으로 모두 해석될 수 있어 중의적이다. 따라서 '금'을 자국으로 해석할 수 있다는 B가 적절하다. 다른 보기들은 '차다'의 다의적 의미나 중의성을 잘못 설명하고 있다.

### ANSWER
B"
429,Semantics,Ambiguity,2,J,A,"### ANSWER
A"
430,Semantics,Rhetorical Expressions,1,B,B,"계획이 막연하다는 말과 연결되며, 현실성이 없고 허황된 이야기를 뜻하는 관용구가 필요합니다. '뜬구름 잡는 소리'는 근거 없이 막연하고 실현 가능성이 낮은 말을 가리키므로 문맥에 가장 적절합니다. 다른 선택지들은 계획의 막연함과 직접적인 관련이 없습니다.

### ANSWER
B"
431,Syntax,Agreement,3,H,H,"'H'는 안긴문장 '방갈로를 치받은'에서 '통신병이'가 주어 역할을 합니다. 다른 보기들은 꺽쇠 단어가 목적어나 부사어 등으로 쓰였거나 주어가 따로 있습니다.

### ANSWER
H"
600,Pragmatics,Discourse Principles,1,J,J,"### ANSWER
J"
601,Syntax,Agreement,1,F,A,"<보기>의 A는 ‘먹고 있다’로 현재 진행을 나타내며, B는 ‘갔었다’로 과거의 일이 완료되었음을 나타낸다. C의 ‘사용해 왔다’는 과거부터 현재까지 이어져 오는 진행·지속의 의미를 지닌다. 따라서 A는 현재/진행, B는 과거/완료, C는 현재/진행으로 매칭하는 것이 적절하다.

### ANSWER
A"
602,Pragmatics,Discourse Principles,3,D,F,"### ANSWER
F"
603,Syntax,Agreement,2,J,J,"ㄱ[나]는 말하는 화자 자신을 가리킵니다. 본문에서 ㅁ[얘]는 부모님이 화자를 부르는 말로, 곧 ‘나’와 같은 대상을 가리킵니다. 다른 선택지들은 부모님, 장소, 기린, 또는 감탄사 등을 가리키므로 ‘나’와 동일하지 않습니다. 따라서 정답은 ㅁ입니다.

### ANSWER
J"
604,Semantics,Inter-sentence Relations,3,H,H,"ㄱ부터 ㅊ까지 대부분은 갈색 털을 가진 동물, 그 동물의 앞발·송곳니·뒷발 등을 가리키며 같은 대상을 서술합니다. 그러나 ㅂ은 “우리 집에도 한 마리가 있는데”라고 하여 앞서 설명한 대상이 아니라 다른 개체를 새로 등장시킵니다. 따라서 의미적으로 동일한 대상을 가리키는 문장이 아닌 것은 ㅂ입니다.

### ANSWER
H"
605,Syntax,Agreement,2,B,B,"ㄱ '나'는 이야기를 하는 화자, 즉 부모님과 함께 서울대공원에 온 아이를 가리킵니다. ㄷ '얘'는 부모님이 그 아이를 부르는 말이므로 같은 인물을 가리킵니다. ㄹ '내'는 말하는 부모님 자신을, ㄴ '부모님'은 부모를, ㅁ '저어'는 머뭇거림 표현, ㅂ '애'는 기린을 가리킵니다. 따라서 동일한 대상을 가리키는 것은 ㄱ과 ㄷ입니다.

### ANSWER
B"
606,Syntax,Agreement,1,I,I,"주어진 문장들 중 대부분은 피동사나 피동 표현이 포함되어 있습니다. A의 ‘실려간’, B의 ‘들려왔’, C의 ‘쫓겨났다’, D의 ‘바뀌는’, E의 ‘먹혀버리고’, F의 ‘닫혔다’, G의 ‘베였다’, H의 ‘얽혀있어’, J의 ‘밀려나고’는 모두 피동 표현입니다. 반면 I의 ‘보여봐라’는 ‘보이다’의 사동적 쓰임으로, 남에게 보이게 하는 능동/사동 표현이지 피동 표현이 아닙니다. 따라서 피동 표현이 포함되지 않은 문장은 I입니다.

### ANSWER
I"
607,Semantics,Semantic Compatibility,1,E,E,"이 문장은 ‘책’이라는 무생물 주어가 ‘달렸다’라는 동작을 수행하는 것으로 표현되어 의미적으로 어색하다. ‘달리다’는 스스로 움직일 수 있는 유정물 주어를 요구하지만, ‘책’은 그러한 의미 자질을 갖추지 못했다. 따라서 문장의 구조적 문제가 아니라 주어와 서술어 사이의 의미적 어울림이 깨진 비문이다.

### ANSWER
E"
144,Syntax,Agreement,3,G,F,"### ANSWER
F"
145,Syntax,Agreement,1,C,C,"### ANSWER
C"
146,Syntax,Agreement,1,H,D,"### ANSWER
D"
147,Semantics,Word Relationships,1,A,A,"지문에서 “감겼다”는 머리카락이 시계에 휘감기거나 걸린 상황을 뜻합니다. 이와 가장 유사한 의미는 무언가에 얽매이거나 묶이는 뜻의 “옭혔다”입니다. 다른 보기들은 막히거나, 밀리거나, 보이는 등 전혀 다른 의미입니다.

### ANSWER
A"
148,Semantics,Word Relationships,3,F,F,"""데면데면한""은 일이나 사람을 대할 때 성의가 없고 태만한 태도를 뜻합니다. 팀장으로서 책임감 있게 일을 처리해야 하는데 그러지 못한다는 문맥이므로, ""소홀한""이 가장 가까운 의미입니다. 다른 보기들은 몰입, 고집, 소심함, 불친절 등으로 의미가 다릅니다.

### ANSWER
F"
149,Semantics,Word Relationships,3,H,H,"""띠앗""은 주로 형제자매 사이의 정답고 화목한 관계를 뜻하는 말입니다. 따라서 ""띠앗이 좋다""는 서로 사이좋게 지내는 것을 의미합니다. 보기 중 이와 문맥적 의미가 가장 가까운 것은 ""우애가""입니다.

### ANSWER
H"
